compound_id,label
DEC_07135,decoy
DEC_07136,decoy
DEC_07137,decoy
DEC_07138,decoy
DEC_07139,decoy
DEC_07140,decoy
DEC_07141,decoy
DEC_07142,decoy
DEC_07143,decoy
DEC_07144,decoy
DEC_07145,decoy
DEC_07146,decoy
DEC_07147,decoy
DEC_07148,decoy
DEC_07149,decoy
DEC_07150,decoy
DEC_07151,decoy
DEC_07152,decoy
DEC_07153,decoy
DEC_07154,decoy
DEC_07155,decoy
DEC_07156,decoy
DEC_07157,decoy
DEC_07158,decoy
DEC_07159,decoy
DEC_07160,decoy
DEC_07161,decoy
DEC_07162,decoy
DEC_07163,decoy
DEC_07164,decoy
DEC_07165,decoy
DEC_07166,decoy
DEC_07167,decoy
DEC_07168,decoy
DEC_07169,decoy
DEC_07170,decoy
DEC_07171,decoy
DEC_07172,decoy
DEC_07173,decoy
DEC_07174,decoy
DEC_07175,decoy
DEC_07176,decoy
DEC_07177,decoy
DEC_07178,decoy
DEC_07179,decoy
DEC_07180,decoy
DEC_07181,decoy
DEC_07182,decoy
DEC_07183,decoy
DEC_07184,decoy
DEC_07185,decoy
DEC_07186,decoy
DEC_07187,decoy
DEC_07188,decoy
DEC_07189,decoy
DEC_07190,decoy
DEC_07191,decoy
DEC_07192,decoy
DEC_07193,decoy
DEC_07194,decoy
DEC_07195,decoy
DEC_07196,decoy
DEC_07197,decoy
DEC_07198,decoy
DEC_07199,decoy
DEC_07200,decoy
DEC_07201,decoy
DEC_07202,decoy
DEC_07203,decoy
DEC_07204,decoy
DEC_07205,decoy
DEC_07206,decoy
DEC_07207,decoy
DEC_07208,decoy
DEC_07209,decoy
DEC_07210,decoy
DEC_07211,decoy
DEC_07212,decoy
DEC_07213,decoy
DEC_07214,decoy
DEC_07215,decoy
DEC_07216,decoy
DEC_07217,decoy
DEC_07218,decoy
DEC_07219,decoy
DEC_07220,decoy
DEC_07221,decoy
DEC_07222,decoy
DEC_07223,decoy
DEC_07224,decoy
DEC_07225,decoy
DEC_07226,decoy
DEC_07227,decoy
DEC_07228,decoy
DEC_07229,decoy
DEC_07230,decoy
DEC_07231,decoy
DEC_07232,decoy
DEC_07233,decoy
DEC_07234,decoy
DEC_07235,decoy
DEC_07236,decoy
DEC_07237,decoy
DEC_07238,decoy
DEC_07239,decoy
DEC_07240,decoy
DEC_07241,decoy
DEC_07242,decoy
DEC_07243,decoy
DEC_07244,decoy
DEC_07245,decoy
DEC_07246,decoy
DEC_07247,decoy
DEC_07248,decoy
DEC_07249,decoy
DEC_07250,decoy
DEC_07251,decoy
DEC_07252,decoy
DEC_07253,decoy
DEC_07254,decoy
DEC_07255,decoy
DEC_07256,decoy
DEC_07257,decoy
DEC_07258,decoy
DEC_07259,decoy
DEC_07260,decoy
DEC_07261,decoy
DEC_07262,decoy
DEC_07263,decoy
DEC_07264,decoy
DEC_07265,decoy
DEC_07266,decoy
DEC_07267,decoy
DEC_07268,decoy
DEC_07269,decoy
DEC_07270,decoy
DEC_07271,decoy
DEC_07272,decoy
DEC_07273,decoy
DEC_07274,decoy
DEC_07275,decoy
DEC_07276,decoy
DEC_07277,decoy
DEC_07278,decoy
DEC_07279,decoy
DEC_07280,decoy
DEC_07281,decoy
DEC_07282,decoy
DEC_07283,decoy
DEC_07284,decoy
DEC_07285,decoy
DEC_07286,decoy
DEC_07287,decoy
DEC_07288,decoy
DEC_07289,decoy
DEC_07290,decoy
DEC_07291,decoy
DEC_07292,decoy
DEC_07293,decoy
DEC_07294,decoy
DEC_07295,decoy
DEC_07296,decoy
DEC_07297,decoy
DEC_07298,decoy
DEC_07299,decoy
DEC_07300,decoy
DEC_07301,decoy
DEC_07302,decoy
DEC_07303,decoy
DEC_07304,decoy
DEC_07305,decoy
DEC_07306,decoy
DEC_07307,decoy
DEC_07308,decoy
DEC_07309,decoy
DEC_07310,decoy
DEC_07311,decoy
DEC_07312,decoy
DEC_07313,decoy
DEC_07314,decoy
DEC_07315,decoy
DEC_07316,decoy
DEC_07317,decoy
DEC_07318,decoy
DEC_07319,decoy
DEC_07320,decoy
DEC_07321,decoy
DEC_07322,decoy
DEC_07323,decoy
DEC_07324,decoy
DEC_07325,decoy
DEC_07326,decoy
DEC_07327,decoy
DEC_07328,decoy
DEC_07329,decoy
DEC_07330,decoy
DEC_07331,decoy
DEC_07332,decoy
DEC_07333,decoy
DEC_07334,decoy
DEC_07335,decoy
DEC_07336,decoy
DEC_07337,decoy
DEC_07338,decoy
DEC_07339,decoy
DEC_07340,decoy
DEC_07341,decoy
DEC_07342,decoy
DEC_07343,decoy
DEC_07344,decoy
DEC_07345,decoy
DEC_07346,decoy
DEC_07347,decoy
DEC_07348,decoy
DEC_07349,decoy
DEC_07350,decoy
DEC_07351,decoy
DEC_07352,decoy
DEC_07353,decoy
DEC_07354,decoy
DEC_07355,decoy
DEC_07356,decoy
DEC_07357,decoy
DEC_07358,decoy
DEC_07359,decoy
DEC_07360,decoy
DEC_07361,decoy
DEC_07362,decoy
DEC_07363,decoy
DEC_07364,decoy
DEC_07365,decoy
DEC_07366,decoy
DEC_07367,decoy
DEC_07368,decoy
DEC_07369,decoy
DEC_07370,decoy
DEC_07371,decoy
DEC_07372,decoy
DEC_07373,decoy
DEC_07374,decoy
DEC_07375,decoy
DEC_07376,decoy
DEC_07377,decoy
DEC_07378,decoy
DEC_07379,decoy
DEC_07380,decoy
DEC_07381,decoy
DEC_07382,decoy
DEC_07383,decoy
DEC_07384,decoy
DEC_07385,decoy
DEC_07386,decoy
DEC_07387,decoy
DEC_07388,decoy
DEC_07389,decoy
DEC_07390,decoy
DEC_07391,decoy
DEC_07392,decoy
DEC_07393,decoy
DEC_07394,decoy
DEC_07395,decoy
DEC_07396,decoy
DEC_07397,decoy
DEC_07398,decoy
DEC_07399,decoy
DEC_07400,decoy
DEC_07401,decoy
DEC_07402,decoy
DEC_07403,decoy
DEC_07404,decoy
DEC_07405,decoy
DEC_07406,decoy
DEC_07407,decoy
DEC_07408,decoy
DEC_07409,decoy
DEC_07410,decoy
DEC_07411,decoy
DEC_07412,decoy
DEC_07413,decoy
DEC_07414,decoy
DEC_07415,decoy
DEC_07416,decoy
DEC_07417,decoy
DEC_07418,decoy
DEC_07419,decoy
DEC_07420,decoy
DEC_07421,decoy
DEC_07422,decoy
DEC_07423,decoy
DEC_07424,decoy
DEC_07425,decoy
DEC_07426,decoy
DEC_07427,decoy
DEC_07428,decoy
DEC_07429,decoy
DEC_07430,decoy
DEC_07431,decoy
DEC_07432,decoy
DEC_07433,decoy
DEC_07434,decoy
DEC_07435,decoy
DEC_07436,decoy
DEC_07437,decoy
DEC_07438,decoy
DEC_07439,decoy
DEC_07440,decoy
DEC_07441,decoy
DEC_07442,decoy
DEC_07443,decoy
DEC_07444,decoy
DEC_07445,decoy
DEC_07446,decoy
DEC_07447,decoy
DEC_07448,decoy
DEC_07449,decoy
DEC_07450,decoy
DEC_07451,decoy
DEC_07452,decoy
DEC_07453,decoy
DEC_07454,decoy
DEC_07455,decoy
DEC_07456,decoy
DEC_07457,decoy
DEC_07458,decoy
DEC_07459,decoy
DEC_07460,decoy
DEC_07461,decoy
DEC_07462,decoy
DEC_07463,decoy
DEC_07464,decoy
DEC_07465,decoy
DEC_07466,decoy
DEC_07467,decoy
DEC_07468,decoy
DEC_07469,decoy
DEC_07470,decoy
DEC_07471,decoy
DEC_07472,decoy
DEC_07473,decoy
DEC_07474,decoy
DEC_07475,decoy
DEC_07476,decoy
DEC_07477,decoy
DEC_07478,decoy
DEC_07479,decoy
DEC_07480,decoy
DEC_07481,decoy
DEC_07482,decoy
DEC_07483,decoy
DEC_07484,decoy
DEC_07485,decoy
DEC_07486,decoy
DEC_07487,decoy
DEC_07488,decoy
DEC_07489,decoy
DEC_07490,decoy
DEC_07491,decoy
DEC_07492,decoy
DEC_07493,decoy
DEC_07494,decoy
DEC_07495,decoy
DEC_07496,decoy
DEC_07497,decoy
DEC_07498,decoy
DEC_07499,decoy
DEC_07500,decoy
DEC_07501,decoy
DEC_07502,decoy
DEC_07503,decoy
DEC_07504,decoy
DEC_07505,decoy
DEC_07506,decoy
DEC_07507,decoy
DEC_07508,decoy
DEC_07509,decoy
DEC_07510,decoy
DEC_07511,decoy
DEC_07512,decoy
DEC_07513,decoy
DEC_07514,decoy
DEC_07515,decoy
DEC_07516,decoy
DEC_07517,decoy
DEC_07518,decoy
DEC_07519,decoy
DEC_07520,decoy
DEC_07521,decoy
DEC_07522,decoy
DEC_07523,decoy
DEC_07524,decoy
DEC_07525,decoy
DEC_07526,decoy
DEC_07527,decoy
DEC_07528,decoy
DEC_07529,decoy
DEC_07530,decoy
DEC_07531,decoy
DEC_07532,decoy
DEC_07533,decoy
DEC_07534,decoy
DEC_07535,decoy
DEC_07536,decoy
DEC_07537,decoy
DEC_07538,decoy
DEC_07539,decoy
DEC_07540,decoy
DEC_07541,decoy
DEC_07542,decoy
DEC_07543,decoy
DEC_07544,decoy
DEC_07545,decoy
DEC_07546,decoy
DEC_07547,decoy
DEC_07548,decoy
DEC_07549,decoy
DEC_07550,decoy
DEC_07551,decoy
DEC_07552,decoy
DEC_07553,decoy
DEC_07554,decoy
DEC_07555,decoy
DEC_07556,decoy
DEC_07557,decoy
DEC_07558,decoy
DEC_07559,decoy
DEC_07560,decoy
DEC_07561,decoy
DEC_07562,decoy
DEC_07563,decoy
DEC_07564,decoy
DEC_07565,decoy
DEC_07566,decoy
DEC_07567,decoy
DEC_07568,decoy
DEC_07569,decoy
DEC_07570,decoy
DEC_07571,decoy
DEC_07572,decoy
DEC_07573,decoy
DEC_07574,decoy
DEC_07575,decoy
DEC_07576,decoy
DEC_07577,decoy
DEC_07578,decoy
DEC_07579,decoy
DEC_07580,decoy
DEC_07581,decoy
DEC_07582,decoy
DEC_07583,decoy
DEC_07584,decoy
DEC_07585,decoy
DEC_07586,decoy
DEC_07587,decoy
DEC_07588,decoy
DEC_07589,decoy
DEC_07590,decoy
DEC_07591,decoy
DEC_07592,decoy
DEC_07593,decoy
DEC_07594,decoy
DEC_07595,decoy
DEC_07596,decoy
DEC_07597,decoy
DEC_07598,decoy
DEC_07599,decoy
DEC_07600,decoy
DEC_07601,decoy
DEC_07602,decoy
DEC_07603,decoy
DEC_07604,decoy
DEC_07605,decoy
DEC_07606,decoy
DEC_07607,decoy
DEC_07608,decoy
DEC_07609,decoy
DEC_07610,decoy
DEC_07611,decoy
DEC_07612,decoy
DEC_07613,decoy
DEC_07614,decoy
DEC_07615,decoy
DEC_07616,decoy
DEC_07617,decoy
DEC_07618,decoy
DEC_07619,decoy
DEC_07620,decoy
DEC_07621,decoy
DEC_07622,decoy
DEC_07623,decoy
DEC_07624,decoy
DEC_07625,decoy
DEC_07626,decoy
DEC_07627,decoy
DEC_07628,decoy
DEC_07629,decoy
DEC_07630,decoy
DEC_07631,decoy
DEC_07632,decoy
DEC_07633,decoy
DEC_07634,decoy
DEC_07635,decoy
DEC_07636,decoy
DEC_07637,decoy
DEC_07638,decoy
DEC_07639,decoy
DEC_07640,decoy
DEC_07641,decoy
DEC_07642,decoy
DEC_07643,decoy
DEC_07644,decoy
DEC_07645,decoy
DEC_07646,decoy
DEC_07647,decoy
DEC_07648,decoy
DEC_07649,decoy
DEC_07650,decoy
DEC_07651,decoy
DEC_07652,decoy
DEC_07653,decoy
DEC_07654,decoy
DEC_07655,decoy
DEC_07656,decoy
DEC_07657,decoy
DEC_07658,decoy
DEC_07659,decoy
DEC_07660,decoy
DEC_07661,decoy
DEC_07662,decoy
DEC_07663,decoy
DEC_07664,decoy
DEC_07665,decoy
DEC_07666,decoy
DEC_07667,decoy
DEC_07668,decoy
DEC_07669,decoy
DEC_07670,decoy
DEC_07671,decoy
DEC_07672,decoy
DEC_07673,decoy
DEC_07674,decoy
DEC_07675,decoy
DEC_07676,decoy
DEC_07677,decoy
DEC_07678,decoy
DEC_07679,decoy
DEC_07680,decoy
DEC_07681,decoy
DEC_07682,decoy
DEC_07683,decoy
DEC_07684,decoy
DEC_07685,decoy
DEC_07686,decoy
DEC_07687,decoy
DEC_07688,decoy
DEC_07689,decoy
DEC_07690,decoy
DEC_07691,decoy
DEC_07692,decoy
DEC_07693,decoy
DEC_07694,decoy
DEC_07695,decoy
DEC_07696,decoy
DEC_07697,decoy
DEC_07698,decoy
DEC_07699,decoy
DEC_07700,decoy
DEC_07701,decoy
DEC_07702,decoy
DEC_07703,decoy
DEC_07704,decoy
DEC_07705,decoy
DEC_07706,decoy
DEC_07707,decoy
DEC_07708,decoy
DEC_07709,decoy
DEC_07710,decoy
DEC_07711,decoy
DEC_07712,decoy
DEC_07713,decoy
DEC_07714,decoy
DEC_07715,decoy
DEC_07716,decoy
DEC_07717,decoy
DEC_07718,decoy
DEC_07719,decoy
DEC_07720,decoy
DEC_07721,decoy
DEC_07722,decoy
DEC_07723,decoy
DEC_07724,decoy
DEC_07725,decoy
DEC_07726,decoy
DEC_07727,decoy
DEC_07728,decoy
DEC_07729,decoy
DEC_07730,decoy
DEC_07731,decoy
DEC_07732,decoy
DEC_07733,decoy
DEC_07734,decoy
DEC_07735,decoy
DEC_07736,decoy
DEC_07737,decoy
DEC_07738,decoy
DEC_07739,decoy
DEC_07740,decoy
DEC_07741,decoy
DEC_07742,decoy
DEC_07743,decoy
DEC_07744,decoy
DEC_07745,decoy
DEC_07746,decoy
DEC_07747,decoy
DEC_07748,decoy
DEC_07749,decoy
DEC_07750,decoy
DEC_07751,decoy
DEC_07752,decoy
DEC_07753,decoy
DEC_07754,decoy
DEC_07755,decoy
DEC_07756,decoy
DEC_07757,decoy
DEC_07758,decoy
DEC_07759,decoy
DEC_07760,decoy
DEC_07761,decoy
DEC_07762,decoy
DEC_07763,decoy
DEC_07764,decoy
DEC_07765,decoy
DEC_07766,decoy
DEC_07767,decoy
DEC_07768,decoy
DEC_07769,decoy
DEC_07770,decoy
DEC_07771,decoy
DEC_07772,decoy
DEC_07773,decoy
DEC_07774,decoy
DEC_07775,decoy
DEC_07776,decoy
DEC_07777,decoy
DEC_07778,decoy
DEC_07779,decoy
DEC_07780,decoy
DEC_07781,decoy
DEC_07782,decoy
DEC_07783,decoy
DEC_07784,decoy
DEC_07785,decoy
DEC_07786,decoy
DEC_07787,decoy
DEC_07788,decoy
DEC_07789,decoy
DEC_07790,decoy
DEC_07791,decoy
DEC_07792,decoy
DEC_07793,decoy
DEC_07794,decoy
DEC_07795,decoy
DEC_07796,decoy
DEC_07797,decoy
DEC_07798,decoy
DEC_07799,decoy
DEC_07800,decoy
DEC_07801,decoy
DEC_07802,decoy
DEC_07803,decoy
DEC_07804,decoy
DEC_07805,decoy
DEC_07806,decoy
DEC_07807,decoy
DEC_07808,decoy
DEC_07809,decoy
DEC_07810,decoy
DEC_07811,decoy
DEC_07812,decoy
DEC_07813,decoy
DEC_07814,decoy
DEC_07815,decoy
DEC_07816,decoy
DEC_07817,decoy
DEC_07818,decoy
DEC_07819,decoy
DEC_07820,decoy
DEC_07821,decoy
DEC_07822,decoy
DEC_07823,decoy
DEC_07824,decoy
DEC_07825,decoy
DEC_07826,decoy
DEC_07827,decoy
DEC_07828,decoy
DEC_07829,decoy
DEC_07830,decoy
DEC_07831,decoy
DEC_07832,decoy
DEC_07833,decoy
DEC_07834,decoy
DEC_07835,decoy
DEC_07836,decoy
DEC_07837,decoy
DEC_07838,decoy
DEC_07839,decoy
DEC_07840,decoy
DEC_07841,decoy
DEC_07842,decoy
DEC_07843,decoy
DEC_07844,decoy
DEC_07845,decoy
DEC_07846,decoy
DEC_07847,decoy
DEC_07848,decoy
DEC_07849,decoy
DEC_07850,decoy
DEC_07851,decoy
DEC_07852,decoy
DEC_07853,decoy
DEC_07854,decoy
DEC_07855,decoy
DEC_07856,decoy
DEC_07857,decoy
DEC_07858,decoy
DEC_07859,decoy
DEC_07860,decoy
DEC_07861,decoy
DEC_07862,decoy
DEC_07863,decoy
DEC_07864,decoy
DEC_07865,decoy
DEC_07866,decoy
DEC_07867,decoy
DEC_07868,decoy
DEC_07869,decoy
DEC_07870,decoy
DEC_07871,decoy
DEC_07872,decoy
DEC_07873,decoy
DEC_07874,decoy
DEC_07875,decoy
DEC_07876,decoy
DEC_07877,decoy
DEC_07878,decoy
DEC_07879,decoy
DEC_07880,decoy
DEC_07881,decoy
DEC_07882,decoy
DEC_07883,decoy
DEC_07884,decoy
DEC_07885,decoy
DEC_07886,decoy
DEC_07887,decoy
DEC_07888,decoy
DEC_07889,decoy
DEC_07890,decoy
DEC_07891,decoy
DEC_07892,decoy
DEC_07893,decoy
DEC_07894,decoy
DEC_07895,decoy
DEC_07896,decoy
DEC_07897,decoy
DEC_07898,decoy
DEC_07899,decoy
DEC_07900,decoy
DEC_07901,decoy
DEC_07902,decoy
DEC_07903,decoy
DEC_07904,decoy
DEC_07905,decoy
DEC_07906,decoy
DEC_07907,decoy
DEC_07908,decoy
DEC_07909,decoy
DEC_07910,decoy
DEC_07911,decoy
DEC_07912,decoy
DEC_07913,decoy
DEC_07914,decoy
DEC_07915,decoy
DEC_07916,decoy
DEC_07917,decoy
DEC_07918,decoy
DEC_07919,decoy
DEC_07920,decoy
DEC_07921,decoy
DEC_07922,decoy
DEC_07923,decoy
DEC_07924,decoy
DEC_07925,decoy
DEC_07926,decoy
DEC_07927,decoy
DEC_07928,decoy
DEC_07929,decoy
DEC_07930,decoy
DEC_07931,decoy
DEC_07932,decoy
DEC_07933,decoy
DEC_07934,decoy
DEC_07935,decoy
DEC_07936,decoy
DEC_07937,decoy
DEC_07938,decoy
DEC_07939,decoy
DEC_07940,decoy
DEC_07941,decoy
DEC_07942,decoy
DEC_07943,decoy
DEC_07944,decoy
DEC_07945,decoy
DEC_07946,decoy
DEC_07947,decoy
DEC_07948,decoy
DEC_07949,decoy
DEC_07950,decoy
DEC_07951,decoy
DEC_07952,decoy
DEC_07953,decoy
DEC_07954,decoy
DEC_07955,decoy
DEC_07956,decoy
DEC_07957,decoy
DEC_07958,decoy
DEC_07959,decoy
DEC_07960,decoy
DEC_07961,decoy
DEC_07962,decoy
DEC_07963,decoy
DEC_07964,decoy
DEC_07965,decoy
DEC_07966,decoy
DEC_07967,decoy
DEC_07968,decoy
DEC_07969,decoy
DEC_07970,decoy
DEC_07971,decoy
DEC_07972,decoy
DEC_07973,decoy
DEC_07974,decoy
DEC_07975,decoy
DEC_07976,decoy
DEC_07977,decoy
DEC_07978,decoy
DEC_07979,decoy
DEC_07980,decoy
DEC_07981,decoy
DEC_07982,decoy
DEC_07983,decoy
DEC_07984,decoy
DEC_07985,decoy
DEC_07986,decoy
DEC_07987,decoy
DEC_07988,decoy
DEC_07989,decoy
DEC_07990,decoy
DEC_07991,decoy
DEC_07992,decoy
DEC_07993,decoy
DEC_07994,decoy
DEC_07995,decoy
DEC_07996,decoy
DEC_07997,decoy
DEC_07998,decoy
DEC_07999,decoy
DEC_08000,decoy
DEC_08001,decoy
DEC_08002,decoy
DEC_08003,decoy
DEC_08004,decoy
DEC_08005,decoy
DEC_08006,decoy
DEC_08007,decoy
DEC_08008,decoy
DEC_08009,decoy
DEC_08010,decoy
DEC_08011,decoy
DEC_08012,decoy
DEC_08013,decoy
DEC_08014,decoy
DEC_08015,decoy
DEC_08016,decoy
DEC_08017,decoy
DEC_08018,decoy
DEC_08019,decoy
DEC_08020,decoy
DEC_08021,decoy
DEC_08022,decoy
DEC_08023,decoy
DEC_08024,decoy
DEC_08025,decoy
DEC_08026,decoy
DEC_08027,decoy
DEC_08028,decoy
DEC_08029,decoy
DEC_08030,decoy
DEC_08031,decoy
DEC_08032,decoy
DEC_08033,decoy
DEC_08034,decoy
DEC_08035,decoy
DEC_08036,decoy
DEC_08037,decoy
DEC_08038,decoy
DEC_08039,decoy
DEC_08040,decoy
DEC_08041,decoy
DEC_08042,decoy
DEC_08043,decoy
DEC_08044,decoy
DEC_08045,decoy
DEC_08046,decoy
DEC_08047,decoy
DEC_08048,decoy
DEC_08049,decoy
DEC_08050,decoy
DEC_08051,decoy
DEC_08052,decoy
DEC_08053,decoy
DEC_08054,decoy
DEC_08055,decoy
DEC_08056,decoy
DEC_08057,decoy
DEC_08058,decoy
DEC_08059,decoy
DEC_08060,decoy
DEC_08061,decoy
DEC_08062,decoy
DEC_08063,decoy
DEC_08064,decoy
DEC_08065,decoy
DEC_08066,decoy
DEC_08067,decoy
DEC_08068,decoy
DEC_08069,decoy
DEC_08070,decoy
DEC_08071,decoy
DEC_08072,decoy
DEC_08073,decoy
DEC_08074,decoy
DEC_08075,decoy
DEC_08076,decoy
DEC_08077,decoy
DEC_08078,decoy
DEC_08079,decoy
DEC_08080,decoy
DEC_08081,decoy
DEC_08082,decoy
DEC_08083,decoy
DEC_08084,decoy
DEC_08085,decoy
DEC_08086,decoy
DEC_08087,decoy
DEC_08088,decoy
DEC_08089,decoy
DEC_08090,decoy
DEC_08091,decoy
DEC_08092,decoy
DEC_08093,decoy
DEC_08094,decoy
DEC_08095,decoy
DEC_08096,decoy
DEC_08097,decoy
DEC_08098,decoy
DEC_08099,decoy
DEC_08100,decoy
DEC_08101,decoy
DEC_08102,decoy
DEC_08103,decoy
DEC_08104,decoy
DEC_08105,decoy
DEC_08106,decoy
DEC_08107,decoy
DEC_08108,decoy
DEC_08109,decoy
DEC_08110,decoy
DEC_08111,decoy
DEC_08112,decoy
DEC_08113,decoy
DEC_08114,decoy
DEC_08115,decoy
DEC_08116,decoy
DEC_08117,decoy
DEC_08118,decoy
DEC_08119,decoy
DEC_08120,decoy
DEC_08121,decoy
DEC_08122,decoy
DEC_08123,decoy
DEC_08124,decoy
DEC_08125,decoy
DEC_08126,decoy
DEC_08127,decoy
DEC_08128,decoy
DEC_08129,decoy
DEC_08130,decoy
DEC_08131,decoy
DEC_08132,decoy
DEC_08133,decoy
DEC_08134,decoy
DEC_08135,decoy
DEC_08136,decoy
DEC_08137,decoy
DEC_08138,decoy
DEC_08139,decoy
DEC_08140,decoy
DEC_08141,decoy
DEC_08142,decoy
DEC_08143,decoy
DEC_08144,decoy
DEC_08145,decoy
DEC_08146,decoy
DEC_08147,decoy
DEC_08148,decoy
DEC_08149,decoy
DEC_08150,decoy
DEC_08151,decoy
DEC_08152,decoy
DEC_08153,decoy
DEC_08154,decoy
DEC_08155,decoy
DEC_08156,decoy
DEC_08157,decoy
DEC_08158,decoy
DEC_08159,decoy
DEC_08160,decoy
DEC_08161,decoy
DEC_08162,decoy
DEC_08163,decoy
DEC_08164,decoy
DEC_08165,decoy
DEC_08166,decoy
DEC_08167,decoy
DEC_08168,decoy
DEC_08169,decoy
DEC_08170,decoy
DEC_08171,decoy
DEC_08172,decoy
DEC_08173,decoy
DEC_08174,decoy
DEC_08175,decoy
DEC_08176,decoy
DEC_08177,decoy
DEC_08178,decoy
DEC_08179,decoy
DEC_08180,decoy
DEC_08181,decoy
DEC_08182,decoy
DEC_08183,decoy
DEC_08184,decoy
DEC_08185,decoy
DEC_08186,decoy
DEC_08187,decoy
DEC_08188,decoy
DEC_08189,decoy
DEC_08190,decoy
DEC_08191,decoy
DEC_08192,decoy
DEC_08193,decoy
DEC_08194,decoy
DEC_08195,decoy
DEC_08196,decoy
DEC_08197,decoy
DEC_08198,decoy
DEC_08199,decoy
DEC_08200,decoy
DEC_08201,decoy
DEC_08202,decoy
DEC_08203,decoy
DEC_08204,decoy
DEC_08205,decoy
DEC_08206,decoy
DEC_08207,decoy
DEC_08208,decoy
DEC_08209,decoy
DEC_08210,decoy
DEC_08211,decoy
DEC_08212,decoy
DEC_08213,decoy
DEC_08214,decoy
DEC_08215,decoy
DEC_08216,decoy
DEC_08217,decoy
DEC_08218,decoy
DEC_08219,decoy
DEC_08220,decoy
DEC_08221,decoy
DEC_08222,decoy
DEC_08223,decoy
DEC_08224,decoy
DEC_08225,decoy
DEC_08226,decoy
DEC_08227,decoy
DEC_08228,decoy
DEC_08229,decoy
DEC_08230,decoy
DEC_08231,decoy
DEC_08232,decoy
DEC_08233,decoy
DEC_08234,decoy
DEC_08235,decoy
DEC_08236,decoy
DEC_08237,decoy
DEC_08238,decoy
DEC_08239,decoy
DEC_08240,decoy
DEC_08241,decoy
DEC_08242,decoy
DEC_08243,decoy
DEC_08244,decoy
DEC_08245,decoy
DEC_08246,decoy
DEC_08247,decoy
DEC_08248,decoy
DEC_08249,decoy
DEC_08250,decoy
DEC_08251,decoy
DEC_08252,decoy
DEC_08253,decoy
DEC_08254,decoy
DEC_08255,decoy
DEC_08256,decoy
DEC_08257,decoy
DEC_08258,decoy
DEC_08259,decoy
DEC_08260,decoy
DEC_08261,decoy
DEC_08262,decoy
DEC_08263,decoy
DEC_08264,decoy
DEC_08265,decoy
DEC_08266,decoy
DEC_08267,decoy
DEC_08268,decoy
DEC_08269,decoy
DEC_08270,decoy
DEC_08271,decoy
DEC_08272,decoy
DEC_08273,decoy
DEC_08274,decoy
DEC_08275,decoy
DEC_08276,decoy
DEC_08277,decoy
DEC_08278,decoy
DEC_08279,decoy
DEC_08280,decoy
DEC_08281,decoy
DEC_08282,decoy
DEC_08283,decoy
DEC_08284,decoy
DEC_08285,decoy
DEC_08286,decoy
DEC_08287,decoy
DEC_08288,decoy
DEC_08289,decoy
DEC_08290,decoy
DEC_08291,decoy
DEC_08292,decoy
DEC_08293,decoy
DEC_08294,decoy
DEC_08295,decoy
DEC_08296,decoy
DEC_08297,decoy
DEC_08298,decoy
DEC_08299,decoy
DEC_08300,decoy
DEC_08301,decoy
DEC_08302,decoy
DEC_08303,decoy
DEC_08304,decoy
DEC_08305,decoy
DEC_08306,decoy
DEC_08307,decoy
DEC_08308,decoy
DEC_08309,decoy
DEC_08310,decoy
DEC_08311,decoy
DEC_08312,decoy
DEC_08313,decoy
DEC_08314,decoy
DEC_08315,decoy
DEC_08316,decoy
DEC_08317,decoy
DEC_08318,decoy
DEC_08319,decoy
DEC_08320,decoy
DEC_08321,decoy
DEC_08322,decoy
DEC_08323,decoy
DEC_08324,decoy
DEC_08325,decoy
DEC_08326,decoy
DEC_08327,decoy
DEC_08328,decoy
DEC_08329,decoy
DEC_08330,decoy
DEC_08331,decoy
DEC_08332,decoy
DEC_08333,decoy
DEC_08334,decoy
DEC_08335,decoy
DEC_08336,decoy
DEC_08337,decoy
DEC_08338,decoy
DEC_08339,decoy
DEC_08340,decoy
DEC_08341,decoy
DEC_08342,decoy
DEC_08343,decoy
DEC_08344,decoy
DEC_08345,decoy
DEC_08346,decoy
DEC_08347,decoy
DEC_08348,decoy
DEC_08349,decoy
DEC_08350,decoy
DEC_08351,decoy
DEC_08352,decoy
DEC_08353,decoy
DEC_08354,decoy
DEC_08355,decoy
DEC_08356,decoy
DEC_08357,decoy
DEC_08358,decoy
DEC_08359,decoy
DEC_08360,decoy
DEC_08361,decoy
DEC_08362,decoy
DEC_08363,decoy
DEC_08364,decoy
DEC_08365,decoy
DEC_08366,decoy
DEC_08367,decoy
DEC_08368,decoy
DEC_08369,decoy
DEC_08370,decoy
DEC_08371,decoy
DEC_08372,decoy
DEC_08373,decoy
DEC_08374,decoy
DEC_08375,decoy
DEC_08376,decoy
DEC_08377,decoy
DEC_08378,decoy
DEC_08379,decoy
DEC_08380,decoy
DEC_08381,decoy
DEC_08382,decoy
DEC_08383,decoy
DEC_08384,decoy
DEC_08385,decoy
DEC_08386,decoy
DEC_08387,decoy
DEC_08388,decoy
DEC_08389,decoy
DEC_08390,decoy
DEC_08391,decoy
DEC_08392,decoy
DEC_08393,decoy
DEC_08394,decoy
DEC_08395,decoy
DEC_08396,decoy
DEC_08397,decoy
DEC_08398,decoy
DEC_08399,decoy
DEC_08400,decoy
DEC_08401,decoy
DEC_08402,decoy
DEC_08403,decoy
DEC_08404,decoy
DEC_08405,decoy
DEC_08406,decoy
